,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.8544289469718933,0.842686653137207,0.8545823693275452,0.8113564848899841,0.9002390503883362,1.589322805404663,1.6247272491455078,1.3941676616668701,1.2564771175384521,1.1441081762313843,1.051612377166748,0.9717106819152832,0.9056391716003418,0.8585243225097656,0.8298218250274658,0.8290179371833801,0.8417869210243225,0.8339141607284546,0.9757527112960815,1.6545780897140503,1.5357427597045898,1.3486255407333374,1.2277029752731323,1.1313855648040771
1,1.2143234014511108,1.1503840684890747,1.1036444902420044,1.0539309978485107,1.002136468887329,0.9347266554832458,0.883342981338501,0.8513097763061523,0.8426288962364197,0.8667477369308472,0.8261554837226868,1.0478880405426025,1.278639793395996,1.2247391939163208,1.1625229120254517,1.1232318878173828,1.0843846797943115,1.0327434539794922,0.9738348126411438,0.9155017137527466,0.8771940469741821,0.8493295907974243,0.8552274107933044,0.8447391390800476
2,1.4840686321258545,1.364248275756836,1.204080581665039,1.103599190711975,1.023989200592041,0.9534978270530701,0.8798828721046448,0.8222922682762146,0.786436915397644,0.7652187347412109,0.7689785957336426,0.7319242358207703,0.7129826545715332,1.143437385559082,1.6347821950912476,1.41609787940979,1.2371525764465332,1.0686941146850586,0.9744669795036316,0.89704829454422,0.8417549133300781,0.8126676082611084,0.798923671245575,0.8070876002311707
3,1.0305311679840088,0.9794915318489075,0.9452619552612305,0.9289178252220154,0.9308613538742065,0.9153336882591248,0.8576602935791016,0.8540177941322327,1.3500990867614746,1.457749366760254,1.3310425281524658,1.2260732650756836,1.1441103219985962,1.0768711566925049,1.0224080085754395,0.9830977916717529,0.959694504737854,0.9555230736732483,0.9606130123138428,0.9214176535606384,0.8438217639923096,0.8383868336677551,1.308091163635254,1.4551559686660767
4,1.0752538442611694,1.0114628076553345,0.9602137207984924,0.918755829334259,0.8965856432914734,0.8592315316200256,0.8033750057220459,0.9137552380561829,1.2959789037704468,1.5752753019332886,1.4312317371368408,1.2881335020065308,1.1837141513824463,1.1002883911132812,1.0267194509506226,0.9652117490768433,0.9194822907447815,0.8889254927635193,0.8738356232643127,0.8711341023445129,0.8105726838111877,0.9791311621665955,1.3438682556152344,1.5387324094772339
5,1.2071186304092407,1.251583456993103,1.1217249631881714,1.0233323574066162,0.9483877420425415,0.8935203552246094,0.8475238680839539,0.8153643608093262,0.8006545901298523,0.7989548444747925,0.7919882535934448,0.7552267909049988,0.6979116201400757,0.804839015007019,1.2874915599822998,1.345712423324585,1.2295866012573242,1.1321892738342285,1.0508291721343994,0.980729341506958,0.9228655099868774,0.8779563903808594,0.848541259765625,0.8379433751106262
6,1.388366937637329,1.20546555519104,1.0938433408737183,0.9979411363601685,0.9232736229896545,0.8635750412940979,0.8245582580566406,0.8038352131843567,0.7962133884429932,0.7952240705490112,0.7813356518745422,0.7141199707984924,0.7530864477157593,1.3156574964523315,1.3953857421875,1.232306718826294,1.1259037256240845,1.0352917909622192,0.958460807800293,0.9019488096237183,0.8612343668937683,0.8333508372306824,0.8238428831100464,0.8199611902236938
7,0.994843602180481,0.963775634765625,0.9302395582199097,0.9165962338447571,0.8690633177757263,0.8142275214195251,1.0431791543960571,1.5301125049591064,1.5530097484588623,1.3743183612823486,1.2557257413864136,1.160298466682434,1.0743424892425537,0.9988197684288025,0.9480418562889099,0.9176932573318481,0.9004219770431519,0.9001227617263794,0.8773601651191711,0.8252864480018616,1.1132532358169556,1.5235868692398071,1.4719840288162231,1.3262721300125122
8,1.4015454053878784,1.374865174293518,1.2347042560577393,1.1264948844909668,1.0382845401763916,0.9687446355819702,0.9093935489654541,0.8631027340888977,0.8356636166572571,0.8238279223442078,0.829571545124054,0.7872262597084045,0.7323063611984253,1.0631144046783447,1.5033326148986816,1.3830329179763794,1.2350733280181885,1.129273533821106,1.0428078174591064,0.9709946513175964,0.9121030569076538,0.8739485740661621,0.85617995262146,0.8520703315734863
9,1.1659680604934692,1.085954189300537,1.0094530582427979,0.9441962242126465,0.899969756603241,0.8735219240188599,0.8526474833488464,0.8534272909164429,0.7996180057525635,0.7736940979957581,1.2105494737625122,1.4976842403411865,1.3895230293273926,1.2711905241012573,1.1649513244628906,1.0784375667572021,1.0065523386001587,0.9540653824806213,0.9233031868934631,0.8965075016021729,0.8709983825683594,0.8655942678451538,0.8040016293525696,0.8089483380317688
